unix,date,symbol,open,high,low,close,Volume Asset,Volume USDT,tradecount,change,family
1602806400000.0,2020-10-16 00:00:00,EOS/USDT,2.5981,2.6108,2.4911,2.5362,9757793.36,24790856.81042,59543.0,0.023825102959855304,DPoS
1602806400000.0,2020-10-16 00:00:00,ETC/USDT,5.3305,5.3633,5.1275,5.1737,930690.93,4863952.239143,23623.0,0.029415627051871233,EtHash
1602806400000.0,2020-10-16 00:00:00,ETH/USDT,377.63,379.83,361.18,365.5,654029.36404,241127894.7024508,255775.0,0.0321213886608585,EtHash
1602806400000.0,2020-10-16 00:00:00,LINK/USDT,10.7472,10.8935,10.2694,10.5877,6662666.86,70509800.968159,93266.0,0.014841074884621068,Ethereum Tokens
1602806400000.0,2020-10-16 00:00:00,LTC/USDT,49.52,49.84,45.6,47.6,603775.07786,28593842.0184204,66327.0,0.03877221324717289,Scrypt
1602806400000.0,2020-10-16 00:00:00,NEO/USDT,17.239,17.324,16.695,17.021,453893.09,7709230.2405,52043.0,0.012645745112825568,DBFT
1602806400000.0,2020-10-16 00:00:00,QTUM/USDT,2.23,2.244,2.107,2.166,2540179.596,5484737.693591,18942.0,0.02869955156950675,PoS
1602806400000.0,2020-10-16 00:00:00,TRX/USDT,0.02653,0.02661,0.0255,0.02572,608652972.0,15724118.656788,37045.0,0.030531473803241675,DPoS
1602806400000.0,2020-10-16 00:00:00,XLM/USDT,0.07408,0.07919,0.07191,0.07909,135816358.5,10187723.267049,33607.0,-0.06762958963282939,Stellar
1602806400000.0,2020-10-16 00:00:00,XMR/USDT,130.22,135.01,119.01,120.62,155249.71658,19189677.0759588,44908.0,0.0737213945630471,CryptoNight
1602806400000.0,2020-10-16 00:00:00,XRP/USDT,0.24584,0.24787,0.2375,0.24011,149640393.0,36128367.830974,64397.0,0.023307842499186514,RPCA
1602806400000.0,2020-10-16 00:00:00,ZEC/USDT,68.24,69.83,60.83,62.59,382686.35475,24480364.8071086,62534.0,0.0827960140679952,Equihash
1602720000000.0,2020-10-15 00:00:00,ADA/USDT,0.10703,0.10782,0.10441,0.10666,221158995.5,23512858.84573,52674.0,0.0034569746799962193,Ouroboros
1602720000000.0,2020-10-15 00:00:00,BNB/USDT,30.838,31.6663,30.399,31.3256,2684900.014,83441987.7878503,170840.0,-0.015811660937804024,DBFT
1602720000000.0,2020-10-15 00:00:00,BTC/USDT,11417.89,11617.34,11250.83,11505.12,48760.717679,556436445.5576282,662386.0,-0.007639765315658268,SHA256
1602720000000.0,2020-10-15 00:00:00,BTT/USDT,0.0003301,0.0003649,0.0003268,0.0003439,16431476052.0,5700970.2712009,17758.0,-0.04180551348076344,TRON Tokens
1602720000000.0,2020-10-15 00:00:00,DASH/USDT,70.04,70.46,68.07,69.27,44488.21276,3081758.1354596,12216.0,0.01099371787549986,X11
1602720000000.0,2020-10-15 00:00:00,EOS/USDT,2.6068,2.628,2.5824,2.5985,6105948.61,15896176.442669,38711.0,0.0031839803590608226,DPoS
1602720000000.0,2020-10-15 00:00:00,ETC/USDT,5.3822,5.4231,5.2952,5.3321,610655.46,3267475.582345,18411.0,0.00930846122403487,EtHash
1602720000000.0,2020-10-15 00:00:00,ETH/USDT,378.69,381.79,369.85,377.64,634038.09453,238396852.7839282,228454.0,0.0027727164699358616,EtHash
1602720000000.0,2020-10-15 00:00:00,LINK/USDT,10.8896,10.9317,10.455,10.7483,6983355.76,74710678.913053,96857.0,0.012975683220687565,Ethereum Tokens
1602720000000.0,2020-10-15 00:00:00,LTC/USDT,49.79,50.24,48.8,49.53,349966.03743,17351907.6486338,36449.0,0.005221932114882467,Scrypt
1602720000000.0,2020-10-15 00:00:00,NEO/USDT,16.957,17.356,16.85,17.24,541376.635,9256605.116976,58754.0,-0.016689272866662597,DBFT
1602720000000.0,2020-10-15 00:00:00,QTUM/USDT,2.254,2.257,2.176,2.23,2315497.134,5145204.602364,18139.0,0.0106477373558119,PoS
1602720000000.0,2020-10-15 00:00:00,TRX/USDT,0.02675,0.02679,0.02627,0.02652,594845653.0,15787980.423657,31939.0,0.008598130841121534,DPoS
1602720000000.0,2020-10-15 00:00:00,XLM/USDT,0.07398,0.07441,0.07182,0.07408,76857630.5,5632525.08409,22912.0,-0.0013517166801836845,Stellar
1602720000000.0,2020-10-15 00:00:00,XMR/USDT,128.44,132.45,123.55,130.22,120962.85721,15464919.8258123,36124.0,-0.013858611024602936,CryptoNight
1602720000000.0,2020-10-15 00:00:00,XRP/USDT,0.24906,0.25014,0.24287,0.24596,157801611.0,38896100.048339,73706.0,0.012446799967879191,RPCA
1602720000000.0,2020-10-15 00:00:00,ZEC/USDT,68.77,68.79,65.37,68.24,303582.74722,20436404.0641991,49956.0,0.007706848916678801,Equihash
1602633600000.0,2020-10-14 00:00:00,ADA/USDT,0.10927,0.11238,0.10519,0.10703,336699622.6,36695051.670094,76777.0,0.02049967969250486,Ouroboros
1602633600000.0,2020-10-14 00:00:00,BNB/USDT,30.7256,31.33,30.3733,30.838,2472670.449,76148974.450635,171589.0,-0.0036581873096050506,DBFT
1602633600000.0,2020-10-14 00:00:00,BTC/USDT,11420.57,11547.98,11280.0,11417.89,41415.106015,472007015.72093433,590025.0,0.00023466429433909963,SHA256
1602633600000.0,2020-10-14 00:00:00,BTT/USDT,0.0003445,0.0003483,0.0003229,0.0003301,12078682918.0,4044939.0320691,11556.0,0.0417997097242381,TRON Tokens
1602633600000.0,2020-10-14 00:00:00,DASH/USDT,71.28,72.1,68.96,70.05,59447.33296,4183614.2050061,16850.0,0.017255892255892313,X11
1602633600000.0,2020-10-14 00:00:00,EOS/USDT,2.6383,2.6516,2.5804,2.6065,6416013.09,16803515.59176,41258.0,0.012053216086116078,DPoS
1602633600000.0,2020-10-14 00:00:00,ETC/USDT,5.35,5.4457,5.313,5.3812,672291.79,3612375.255125,21838.0,-0.005831775700934602,EtHash
1602633600000.0,2020-10-14 00:00:00,ETH/USDT,381.05,387.41,373.13,378.69,569557.82936,216288026.9592086,214375.0,0.00619341293793469,EtHash
1602633600000.0,2020-10-14 00:00:00,LINK/USDT,11.0016,11.3536,10.6201,10.8896,7758446.61,85355115.387802,131330.0,0.010180337405468304,Ethereum Tokens
1602633600000.0,2020-10-14 00:00:00,LTC/USDT,49.9,51.04,49.27,49.79,381873.31223,19133732.714963,40356.0,0.002204408817635259,Scrypt
1602633600000.0,2020-10-14 00:00:00,NEO/USDT,17.589,17.777,16.799,16.959,688944.936,11896838.327458,73767.0,0.035817840695889426,DBFT
1602633600000.0,2020-10-14 00:00:00,QTUM/USDT,2.332,2.368,2.237,2.254,2669835.524,6141024.227123,20732.0,0.033447684391080555,PoS
1602633600000.0,2020-10-14 00:00:00,TRX/USDT,0.0268,0.02718,0.0263,0.02676,836283008.8,22343435.221623,42493.0,0.0014925373134329044,DPoS
1602633600000.0,2020-10-14 00:00:00,XLM/USDT,0.07635,0.0768,0.07355,0.07398,84607215.1,6351028.827599,23145.0,0.031041257367386995,Stellar
1602633600000.0,2020-10-14 00:00:00,XMR/USDT,127.9,133.8,125.0,128.41,152115.52296,19698081.0775819,41594.0,-0.003987490226739569,CryptoNight
1602633600000.0,2020-10-14 00:00:00,XRP/USDT,0.25658,0.2584,0.24593,0.24906,200090976.7,50509873.509913,92215.0,0.029308597708316984,RPCA
1602633600000.0,2020-10-14 00:00:00,ZEC/USDT,70.09,71.39,67.19,68.75,219596.07984,15203127.6152098,40855.0,0.019118276501640795,Equihash
1602547200000.0,2020-10-13 00:00:00,ADA/USDT,0.10951,0.11428,0.10751,0.10925,399840888.7,44347906.270879,95325.0,0.0023742124006939673,Ouroboros
1602547200000.0,2020-10-13 00:00:00,BNB/USDT,30.6503,31.7999,30.187,30.7256,3337167.877,103376455.255919,272993.0,-0.002456745937233847,DBFT
1602547200000.0,2020-10-13 00:00:00,BTC/USDT,11528.24,11557.0,11300.0,11420.56,42205.283709,482663390.7240357,618262.0,0.009340541140711877,SHA256
1602547200000.0,2020-10-13 00:00:00,BTT/USDT,0.0003514,0.0003572,0.0003403,0.0003444,16832902705.0,5846999.9779558,10517.0,0.01992031872509947,TRON Tokens
1602547200000.0,2020-10-13 00:00:00,DASH/USDT,71.64,73.47,70.43,71.23,55479.72254,3982423.9675184,16708.0,0.005723059743160198,X11
1602547200000.0,2020-10-13 00:00:00,EOS/USDT,2.6428,2.6655,2.6104,2.6383,7832610.7,20675135.057667,47012.0,0.0017027395186921927,DPoS
1602547200000.0,2020-10-13 00:00:00,ETC/USDT,5.4476,5.5067,5.2941,5.3502,1298781.8,7015243.621804,34340.0,0.017879433144871202,EtHash
1602547200000.0,2020-10-13 00:00:00,ETH/USDT,386.51,387.75,374.51,381.04,645141.91394,246276552.0090227,239460.0,0.014152285839952318,EtHash
1602547200000.0,2020-10-13 00:00:00,LINK/USDT,11.4259,11.5833,10.5221,11.0016,9695225.65,108341426.898189,156562.0,0.03713493028995533,Ethereum Tokens
1602547200000.0,2020-10-13 00:00:00,LTC/USDT,50.58,50.71,48.8,49.89,468445.05222,23391991.8133577,43960.0,0.013641755634638153,Scrypt
1602547200000.0,2020-10-13 00:00:00,NEO/USDT,17.982,18.129,17.2,17.591,650443.554,11535527.42368,67383.0,0.021743966188410537,DBFT
1602547200000.0,2020-10-13 00:00:00,QTUM/USDT,2.343,2.411,2.292,2.33,2693763.011,6340561.352771,21077.0,0.005548442168160436,PoS
1602547200000.0,2020-10-13 00:00:00,TRX/USDT,0.02708,0.02733,0.02651,0.0268,899778594.7,24248820.106798,52033.0,0.010339734121122563,DPoS
1602547200000.0,2020-10-13 00:00:00,XLM/USDT,0.07757,0.07761,0.0754,0.07635,76725508.1,5881220.582899,20777.0,0.015727729792445518,Stellar
1602547200000.0,2020-10-13 00:00:00,XMR/USDT,129.0,131.91,123.48,127.97,143964.68321,18324057.8311636,41345.0,0.007984496124031017,CryptoNight
1602547200000.0,2020-10-13 00:00:00,XRP/USDT,0.25602,0.25997,0.25267,0.2565,232496747.4,59570256.079706,95384.0,-0.0018748535270681212,RPCA
1602547200000.0,2020-10-13 00:00:00,ZEC/USDT,72.9,73.37,68.33,70.07,272774.58647,19319698.2596771,46925.0,0.03882030178326491,Equihash
1602460800000.0,2020-10-12 00:00:00,ADA/USDT,0.10652,0.11369,0.10216,0.10945,436930732.0,47008535.802085,116208.0,-0.027506571535861828,Ouroboros
1602460800000.0,2020-10-12 00:00:00,BNB/USDT,28.52,31.1299,28.4338,30.6503,4364790.221,131244685.6815882,313690.0,-0.07469495091164102,DBFT
1602460800000.0,2020-10-12 00:00:00,BTC/USDT,11369.02,11720.01,11172.0,11528.25,52825.28371,604779845.7920177,740823.0,-0.014005604704715055,SHA256
1602460800000.0,2020-10-12 00:00:00,BTT/USDT,0.0003474,0.000358,0.0003388,0.000351,26907064248.0,9342745.979371,12955.0,-0.01036269430051823,TRON Tokens
1602460800000.0,2020-10-12 00:00:00,DASH/USDT,71.7,74.51,69.97,71.66,117879.61695,8546267.010372,30482.0,0.0005578800557880928,X11
1602460800000.0,2020-10-12 00:00:00,EOS/USDT,2.6574,2.6824,2.6075,2.6428,11318415.21,30009349.080131,60004.0,0.0054940919695944035,DPoS
1602460800000.0,2020-10-12 00:00:00,ETC/USDT,5.4272,5.5309,5.3845,5.4483,1540033.83,8408984.03383,30833.0,-0.00388782429245277,EtHash
1602460800000.0,2020-10-12 00:00:00,ETH/USDT,374.17,394.8,365.58,386.51,844422.65444,320587055.5297957,309500.0,-0.03297966165112108,EtHash
1602460800000.0,2020-10-12 00:00:00,LINK/USDT,10.8515,11.8028,10.6807,11.4259,11882241.47,133822859.020918,195369.0,-0.0529327742708382,Ethereum Tokens
1602460800000.0,2020-10-12 00:00:00,LTC/USDT,50.48,51.5,49.24,50.58,622150.70858,31453313.2649317,58695.0,-0.0019809825673534356,Scrypt
1602460800000.0,2020-10-12 00:00:00,NEO/USDT,17.786,18.5,17.422,17.983,764147.87,13784339.436836,41521.0,-0.011076127291127806,DBFT
1602460800000.0,2020-10-12 00:00:00,QTUM/USDT,2.354,2.412,2.289,2.345,3075840.174,7219085.637251,22456.0,0.00382327952421406,PoS
1602460800000.0,2020-10-12 00:00:00,TRX/USDT,0.02655,0.02784,0.02584,0.02709,1398274223.4,37345109.235073,73755.0,-0.02033898305084741,DPoS
1602460800000.0,2020-10-12 00:00:00,XLM/USDT,0.07713,0.07917,0.07593,0.07761,95118142.6,7382894.889136,25268.0,-0.006223259432127503,Stellar
1602460800000.0,2020-10-12 00:00:00,XMR/USDT,125.81,147.41,125.04,129.0,295707.60391,38736606.99771,83565.0,-0.02535569509577933,CryptoNight
1602460800000.0,2020-10-12 00:00:00,XRP/USDT,0.25545,0.25826,0.24732,0.25603,225658413.6,57452750.353896,92070.0,-0.0022705030338616926,RPCA
1602460800000.0,2020-10-12 00:00:00,ZEC/USDT,72.46,75.75,70.23,72.93,398286.09967,29216373.6193053,72013.0,-0.006486337289539237,Equihash
1602374400000.0,2020-10-11 00:00:00,ADA/USDT,0.10488,0.10899,0.10415,0.10648,313077154.2,33383274.171217,71724.0,-0.015255530129672045,Ouroboros
1602374400000.0,2020-10-11 00:00:00,BNB/USDT,28.41,28.72,27.876,28.5271,2329452.666,66060639.207251,150757.0,-0.004121788102780734,DBFT
1602374400000.0,2020-10-11 00:00:00,BTC/USDT,11293.22,11445.0,11221.0,11369.02,29043.851339,329927755.03808504,509714.0,-0.0067119917968481175,SHA256
1602374400000.0,2020-10-11 00:00:00,BTT/USDT,0.0003642,0.0003648,0.000346,0.0003476,13651268867.0,4842671.8846547,9634.0,0.04557935200439325,TRON Tokens
1602374400000.0,2020-10-11 00:00:00,DASH/USDT,67.89,72.57,67.67,71.71,92053.86309,6500619.0050903,23560.0,-0.05626749153041675,X11
1602374400000.0,2020-10-11 00:00:00,EOS/USDT,2.6414,2.686,2.615,2.6576,6672391.34,17738756.543291,40078.0,-0.006133111228893765,DPoS
1602374400000.0,2020-10-11 00:00:00,ETC/USDT,5.2726,5.45,5.2467,5.428,1265464.16,6784237.281471,27001.0,-0.02947312521336726,EtHash
1602374400000.0,2020-10-11 00:00:00,ETH/USDT,370.51,377.6,368.87,374.16,373318.23779,139329772.5403167,164475.0,-0.00985128606515353,EtHash
1602374400000.0,2020-10-11 00:00:00,LINK/USDT,10.5168,11.0258,10.15,10.8515,8174876.86,86822525.348776,138841.0,-0.03182527004411986,Ethereum Tokens
1602374400000.0,2020-10-11 00:00:00,LTC/USDT,48.89,51.27,48.66,50.48,393329.63182,19761562.474248,43519.0,-0.032521988136633186,Scrypt
1602374400000.0,2020-10-11 00:00:00,NEO/USDT,17.532,18.007,17.331,17.787,419301.403,7413096.016566,28928.0,-0.014544832306639232,DBFT
1602374400000.0,2020-10-11 00:00:00,QTUM/USDT,2.298,2.391,2.286,2.354,2457451.415,5723898.668972,18640.0,-0.024369016536118386,PoS
1602374400000.0,2020-10-11 00:00:00,TRX/USDT,0.02643,0.0268,0.02608,0.02656,941753387.2,24922770.285729,48219.0,-0.004918653045781371,DPoS
1602374400000.0,2020-10-11 00:00:00,XLM/USDT,0.07731,0.07881,0.07675,0.07713,74728102.7,5799450.980244,20424.0,0.002328288707799762,Stellar
1602374400000.0,2020-10-11 00:00:00,XMR/USDT,115.81,129.3,115.39,125.81,169285.44181,20670746.9129187,48075.0,-0.08634832915983076,CryptoNight
1602374400000.0,2020-10-11 00:00:00,XRP/USDT,0.25401,0.25842,0.25321,0.25544,129208149.4,33068068.215823,58167.0,-0.005629699618125219,RPCA
1602374400000.0,2020-10-11 00:00:00,ZEC/USDT,66.76,73.6,66.34,72.46,408660.08299,28633679.7219285,69230.0,-0.08538046734571582,Equihash
1602288000000.0,2020-10-10 00:00:00,ADA/USDT,0.10133,0.11151,0.10133,0.10493,507111063.7,54343711.968213,113861.0,-0.03552748445672547,Ouroboros
1602288000000.0,2020-10-10 00:00:00,BNB/USDT,28.398,29.2814,28.0666,28.4414,2405371.457,68983739.7395518,168004.0,-0.0015282766392000098,DBFT
1602288000000.0,2020-10-10 00:00:00,BTC/USDT,11050.64,11491.0,11050.51,11293.22,43648.036943,494785212.2308736,698561.0,-0.02195166976754287,SHA256
1602288000000.0,2020-10-10 00:00:00,BTT/USDT,0.0003431,0.0003668,0.0003428,0.0003645,21965611517.0,7696500.7423148,12960.0,-0.06237248615563985,TRON Tokens
1602288000000.0,2020-10-10 00:00:00,DASH/USDT,67.27,69.34,67.27,67.92,66528.3583,4552558.6178041,17503.0,-0.009662553887319842,X11
1602288000000.0,2020-10-10 00:00:00,EOS/USDT,2.6405,2.7188,2.633,2.6415,8199375.41,21958351.340691,52757.0,-0.0003787161522440197,DPoS
1602288000000.0,2020-10-10 00:00:00,ETC/USDT,5.2673,5.4278,5.2513,5.2712,1345791.91,7174773.182195,28394.0,-0.0007404172915916467,EtHash
1602288000000.0,2020-10-10 00:00:00,ETH/USDT,365.01,378.4,364.71,370.52,591005.32129,220607973.01227316,253825.0,-0.015095476836251037,EtHash
1602288000000.0,2020-10-10 00:00:00,LINK/USDT,10.3923,10.92,10.37,10.5198,9504046.97,100981242.650247,152430.0,-0.012268698940561713,Ethereum Tokens
1602288000000.0,2020-10-10 00:00:00,LTC/USDT,47.78,50.46,47.76,48.88,426163.73877,21004622.6621016,49531.0,-0.02302218501465051,Scrypt
1602288000000.0,2020-10-10 00:00:00,NEO/USDT,17.391,18.335,17.363,17.534,662826.548,11862226.608247,37738.0,-0.008222643896268225,DBFT
1602288000000.0,2020-10-10 00:00:00,QTUM/USDT,2.33,2.393,2.275,2.3,3334456.387,7819372.312434,24255.0,0.012875536480686801,PoS
1602288000000.0,2020-10-10 00:00:00,TRX/USDT,0.02627,0.02743,0.02626,0.02644,1335278925.5,35817326.261778,69428.0,-0.006471259992386753,DPoS
1602288000000.0,2020-10-10 00:00:00,XLM/USDT,0.07502,0.07846,0.07499,0.0773,105583212.7,8139161.706205,28312.0,-0.030391895494534662,Stellar
1602288000000.0,2020-10-10 00:00:00,XMR/USDT,115.91,118.79,115.06,115.88,107677.61125,12611220.3543626,26540.0,0.0002588214994392299,CryptoNight
1602288000000.0,2020-10-10 00:00:00,XRP/USDT,0.25293,0.26071,0.25265,0.25402,165954957.2,42523830.303293,74502.0,-0.004309492745028409,RPCA
1602288000000.0,2020-10-10 00:00:00,ZEC/USDT,63.5,67.77,63.45,66.79,246236.40595,16085674.0470787,42217.0,-0.05181102362204734,Equihash
1602201600000.0,2020-10-09 00:00:00,ADA/USDT,0.09632,0.10255,0.09485,0.10129,310310117.3,30460846.220327,68553.0,-0.05159883720930235,Ouroboros
1602201600000.0,2020-10-09 00:00:00,BNB/USDT,27.7342,28.5368,27.4548,28.4076,2590468.083,72830100.2034075,181950.0,-0.02428049123464882,DBFT
1602201600000.0,2020-10-09 00:00:00,BTC/USDT,10925.44,11104.64,10829.0,11050.64,48240.073237,530822321.5162346,635681.0,-0.01145949270692978,SHA256
1602201600000.0,2020-10-09 00:00:00,BTT/USDT,0.0003301,0.0003578,0.0003277,0.0003432,33772402813.0,11541953.5002045,17591.0,-0.03968494395637683,TRON Tokens
1602201600000.0,2020-10-09 00:00:00,DASH/USDT,66.38,67.84,65.79,67.27,54767.81538,3669746.9829738,14262.0,-0.013407652907502269,X11
1602201600000.0,2020-10-09 00:00:00,EOS/USDT,2.6065,2.6568,2.5805,2.6406,8543238.67,22415888.383556,51780.0,-0.013082677920583164,DPoS
1602201600000.0,2020-10-09 00:00:00,ETC/USDT,5.1745,5.3206,5.1177,5.2674,1150852.02,6021914.219338,23343.0,-0.017953425451734506,EtHash
1602201600000.0,2020-10-09 00:00:00,ETH/USDT,350.94,368.33,347.32,365.02,650478.19338,232878561.8852136,241168.0,-0.0401208183735111,EtHash
1602201600000.0,2020-10-09 00:00:00,LINK/USDT,9.5519,10.5254,9.3701,10.3959,11276147.45,112848361.622316,180881.0,-0.08835938399690108,Ethereum Tokens
1602201600000.0,2020-10-09 00:00:00,LTC/USDT,47.21,48.2,46.59,47.78,402514.89168,19072193.1607668,39974.0,-0.01207371319635671,Scrypt
1602201600000.0,2020-10-09 00:00:00,NEO/USDT,17.012,17.624,16.834,17.39,599629.374,10361725.165421,28662.0,-0.022219609687279575,DBFT
1602201600000.0,2020-10-09 00:00:00,QTUM/USDT,2.251,2.348,2.205,2.33,2676901.242,6123896.637491,20456.0,-0.03509551310528662,PoS
1602201600000.0,2020-10-09 00:00:00,TRX/USDT,0.02572,0.02646,0.0256,0.02627,1467913927.2,38382099.508824,58033.0,-0.02138413685847597,DPoS
1602201600000.0,2020-10-09 00:00:00,XLM/USDT,0.07317,0.07583,0.07235,0.07502,114006657.6,8485345.141506,27070.0,-0.025283586169195085,Stellar
1602201600000.0,2020-10-09 00:00:00,XMR/USDT,111.3,118.14,108.35,115.92,190546.75779,21672929.3058605,43768.0,-0.04150943396226419,CryptoNight
1602201600000.0,2020-10-09 00:00:00,XRP/USDT,0.25141,0.25665,0.24935,0.25293,192476557.6,48500548.309277,86539.0,-0.006045901117696057,RPCA
1602201600000.0,2020-10-09 00:00:00,ZEC/USDT,61.98,65.05,60.2,63.52,258915.82694,16194052.7438312,43484.0,-0.02484672474991943,Equihash
1602115200000.0,2020-10-08 00:00:00,ADA/USDT,0.09372,0.09731,0.08975,0.09632,252697885.8,23716055.065303,55746.0,-0.027742210840802445,Ouroboros
1602115200000.0,2020-10-08 00:00:00,BNB/USDT,27.6931,27.8153,26.4999,27.7424,2476236.461,67563734.7917341,176594.0,-0.0017802268435097113,DBFT
1602115200000.0,2020-10-08 00:00:00,BTC/USDT,10666.4,10950.0,10530.41,10925.57,51959.691572,559311760.4414803,659291.0,-0.02429779494487363,SHA256
1602115200000.0,2020-10-08 00:00:00,BTT/USDT,0.0003217,0.0003325,0.0003119,0.0003297,24362679828.0,7854650.9555199,9963.0,-0.024867889337892374,TRON Tokens
1602115200000.0,2020-10-08 00:00:00,DASH/USDT,65.91,67.34,64.18,66.34,62003.4231,4086469.5384899,17277.0,-0.006524047944166392,X11
1602115200000.0,2020-10-08 00:00:00,EOS/USDT,2.644,2.6539,2.4944,2.6066,14694845.07,38131368.451018,80329.0,0.014145234493192254,DPoS
1602115200000.0,2020-10-08 00:00:00,ETC/USDT,5.1736,5.2533,5.08,5.1745,1476367.17,7645684.020588,34867.0,-0.000173960105149157,EtHash
1602115200000.0,2020-10-08 00:00:00,ETH/USDT,341.58,353.32,334.21,350.95,631794.8756,217322066.9780238,220053.0,-0.02743134843960421,EtHash
1602115200000.0,2020-10-08 00:00:00,LINK/USDT,8.9801,9.6909,8.4016,9.5594,10913109.33,98953033.692226,164405.0,-0.06450930390530171,Ethereum Tokens
1602115200000.0,2020-10-08 00:00:00,LTC/USDT,46.56,47.5,45.45,47.21,412581.66491,19225906.3202001,40934.0,-0.013960481099656327,Scrypt
1602115200000.0,2020-10-08 00:00:00,NEO/USDT,16.765,17.282,16.102,17.019,707598.749,11829004.021044,35249.0,-0.01515061139278245,DBFT
1602115200000.0,2020-10-08 00:00:00,QTUM/USDT,2.191,2.282,2.119,2.251,2848590.138,6280538.898169,21427.0,-0.02738475581926064,PoS
1602115200000.0,2020-10-08 00:00:00,TRX/USDT,0.02551,0.026,0.02496,0.02572,1045491048.5,26699567.392503,52356.0,-0.008232065856526789,DPoS
1602115200000.0,2020-10-08 00:00:00,XLM/USDT,0.07231,0.0735,0.0701,0.07311,91630381.1,6597805.143087,23086.0,-0.011063476697552138,Stellar
1602115200000.0,2020-10-08 00:00:00,XMR/USDT,110.27,112.93,107.49,111.36,168156.87447,18553399.4902665,42499.0,-0.009884828149088632,CryptoNight
1602115200000.0,2020-10-08 00:00:00,XRP/USDT,0.24871,0.25297,0.24206,0.25141,197900153.1,49015452.564364,83606.0,-0.010856017047967657,RPCA
1602115200000.0,2020-10-08 00:00:00,ZEC/USDT,61.49,63.39,58.77,61.99,193793.52854,11882942.1420936,34755.0,-0.00813140348024069,Equihash
1602028800000.0,2020-10-07 00:00:00,ADA/USDT,0.09287,0.09449,0.08934,0.09374,156895883.2,14522908.744422,37532.0,-0.00936793367072262,Ouroboros
1602028800000.0,2020-10-07 00:00:00,BNB/USDT,27.6907,27.8965,26.8401,27.6898,2059951.007,56522074.4219916,168923.0,3.2501886915025715e-05,DBFT
1602028800000.0,2020-10-07 00:00:00,BTC/USDT,10599.65,10681.87,10546.17,10666.39,32811.990279,348298562.85686266,503440.0,-0.006296434316227402,SHA256
1602028800000.0,2020-10-07 00:00:00,BTT/USDT,0.0003121,0.000325,0.0003034,0.0003218,29693586725.0,9333056.1502087,10282.0,-0.031079782121115087,TRON Tokens
1602028800000.0,2020-10-07 00:00:00,DASH/USDT,65.24,66.26,64.07,65.94,43924.68321,2875144.972844,11994.0,-0.010729613733905624,X11
1602028800000.0,2020-10-07 00:00:00,EOS/USDT,2.6959,2.7167,2.5922,2.6436,19167906.5,50771953.412096,100430.0,0.019399829370525534,DPoS
1602028800000.0,2020-10-07 00:00:00,ETC/USDT,5.2402,5.254,5.146,5.1736,1178168.73,6122520.116285,29013.0,0.01270943857104678,EtHash
1602028800000.0,2020-10-07 00:00:00,ETH/USDT,340.8,342.85,332.18,341.58,541928.86376,183873686.39043152,195112.0,-0.002288732394366117,EtHash
1602028800000.0,2020-10-07 00:00:00,LINK/USDT,8.769,9.01,8.3817,8.9799,7543306.98,66050966.575883,119071.0,-0.024050632911392464,Ethereum Tokens
1602028800000.0,2020-10-07 00:00:00,LTC/USDT,46.01,46.96,45.02,46.55,384596.71962,17705158.8502509,37381.0,-0.011736579004564207,Scrypt
1602028800000.0,2020-10-07 00:00:00,NEO/USDT,16.56,16.976,16.0,16.764,633652.306,10453683.63628,30850.0,-0.012318840579710184,DBFT
1602028800000.0,2020-10-07 00:00:00,QTUM/USDT,2.172,2.208,2.08,2.192,2967041.15,6402359.095769,22030.0,-0.009208103130755072,PoS
1602028800000.0,2020-10-07 00:00:00,TRX/USDT,0.02556,0.02566,0.02501,0.02551,711802005.6,18033283.892394,34341.0,0.0019561815336462426,DPoS
1602028800000.0,2020-10-07 00:00:00,XLM/USDT,0.07237,0.0733,0.07057,0.07233,83762976.1,6029894.440406,19189.0,0.0005527152134862287,Stellar
1602028800000.0,2020-10-07 00:00:00,XMR/USDT,106.44,112.89,102.15,110.29,182143.74304,19683864.654345,46966.0,-0.036170612551672386,CryptoNight
1602028800000.0,2020-10-07 00:00:00,XRP/USDT,0.24549,0.25141,0.24077,0.2487,177097434.2,43649107.300601,73422.0,-0.013075889038249992,RPCA
1602028800000.0,2020-10-07 00:00:00,ZEC/USDT,61.44,62.31,59.51,61.48,171402.91055,10476504.040165,29829.0,-0.0006510416666666529,Equihash
1601942400000.0,2020-10-06 00:00:00,ADA/USDT,0.0974,0.09864,0.09122,0.09289,279075645.9,26400263.391545,56153.0,0.04630390143737166,Ouroboros
1601942400000.0,2020-10-06 00:00:00,BNB/USDT,28.633,28.99,27.25,27.6812,2811072.145,79233644.3472898,224718.0,0.03324136485872939,DBFT
1601942400000.0,2020-10-06 00:00:00,BTC/USDT,10792.2,10800.0,10525.0,10599.66,48674.740471,520051256.0821992,734526.0,0.017840662700839574,SHA256
1601942400000.0,2020-10-06 00:00:00,BTT/USDT,0.0003287,0.00033,0.00031,0.0003113,29784130325.0,9571533.6166715,11380.0,0.05293580772741114,TRON Tokens
1601942400000.0,2020-10-06 00:00:00,DASH/USDT,67.17,68.35,64.61,65.28,65797.61288,4377342.4762764,17019.0,0.028137561411344356,X11
1601942400000.0,2020-10-06 00:00:00,EOS/USDT,2.5262,2.9711,2.4858,2.6959,39521912.51,108422381.390064,223867.0,-0.06717599556646354,DPoS
