unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1529107200000.0,2018-06-16 00:00:00,ETH/USDT,487.47,503.28,483.72,496.74,131095.45173,64919187.05,96076.0
1529193600000.0,2018-06-17 00:00:00,ETH/USDT,496.45,507.6,492.7,497.14,117316.93221,58745118.71,92111.0
1529280000000.0,2018-06-18 00:00:00,ETH/USDT,497.15,524.48,487.27,517.95,143826.68272,72402471.35,119818.0
1529366400000.0,2018-06-19 00:00:00,ETH/USDT,517.77,548.2,510.01,537.97,148148.38064,78382588.54,130777.0
1529452800000.0,2018-06-20 00:00:00,ETH/USDT,537.68,542.02,515.08,536.49,123892.0424,65285793.65,99322.0
1529539200000.0,2018-06-21 00:00:00,ETH/USDT,536.34,544.98,521.11,526.18,79862.90544,42586318.5,77470.0
1529625600000.0,2018-06-22 00:00:00,ETH/USDT,526.32,526.44,450.0,462.09,212659.53437,102306774.82,166517.0
1529712000000.0,2018-06-23 00:00:00,ETH/USDT,462.4,481.0,455.0,473.41,94465.26834,44316379.47,85397.0
1529798400000.0,2018-06-24 00:00:00,ETH/USDT,473.4,475.81,419.53,454.41,198264.10079,88505534.66,152764.0
1529884800000.0,2018-06-25 00:00:00,ETH/USDT,454.29,474.47,444.37,458.7,122942.1165,56436062.45,113720.0
1529971200000.0,2018-06-26 00:00:00,ETH/USDT,459.04,460.81,429.0,429.34,84003.09976,37307967.11,64251.0
1530057600000.0,2018-06-27 00:00:00,ETH/USDT,429.81,445.95,420.19,441.64,99156.36437,42947280.72,73853.0
1530144000000.0,2018-06-28 00:00:00,ETH/USDT,441.36,443.96,416.45,420.22,112309.56714,48557224.77,120860.0
1530230400000.0,2018-06-29 00:00:00,ETH/USDT,420.48,442.0,404.48,434.77,159495.30942,66573394.28,114615.0
1530316800000.0,2018-06-30 00:00:00,ETH/USDT,434.77,463.15,434.51,454.09,157169.20242,70748384.85,105384.0
1530403200000.0,2018-07-01 00:00:00,ETH/USDT,454.2,457.77,443.73,452.1,111226.62846,50173671.42,78500.0
1530489600000.0,2018-07-02 00:00:00,ETH/USDT,452.14,481.83,444.16,476.25,182585.11018,84408714.71,135295.0
1530576000000.0,2018-07-03 00:00:00,ETH/USDT,476.32,486.98,457.0,461.82,186954.55478,88130206.05,139942.0
1530662400000.0,2018-07-04 00:00:00,ETH/USDT,461.78,482.7,458.02,467.38,101886.20199,48042056.08,81396.0
1530748800000.0,2018-07-05 00:00:00,ETH/USDT,467.19,480.0,458.8,467.87,125806.0083,59119270.52,113667.0
1530835200000.0,2018-07-06 00:00:00,ETH/USDT,467.79,476.0,451.29,470.47,100428.64802,46633547.17,94081.0
1530921600000.0,2018-07-07 00:00:00,ETH/USDT,470.48,487.99,461.5,485.57,83629.95382,39311721.86,75732.0
1531008000000.0,2018-07-08 00:00:00,ETH/USDT,485.57,495.98,482.05,486.77,144703.13626,70523945.99,104195.0
1531094400000.0,2018-07-09 00:00:00,ETH/USDT,486.55,488.98,468.2,471.71,89532.14109,42954426.84,75974.0
1531180800000.0,2018-07-10 00:00:00,ETH/USDT,471.73,473.23,427.69,432.48,173640.9762,77742521.13,121085.0
1531267200000.0,2018-07-11 00:00:00,ETH/USDT,432.55,452.69,424.2,444.99,159022.59726,69570597.67,112252.0
1531353600000.0,2018-07-12 00:00:00,ETH/USDT,444.99,445.36,416.94,431.14,181877.07924,78631113.03,111503.0
1531440000000.0,2018-07-13 00:00:00,ETH/USDT,431.14,442.47,424.62,432.46,150320.32532,65466673.8,99117.0
1531526400000.0,2018-07-14 00:00:00,ETH/USDT,432.43,440.0,428.26,433.19,122253.69397,53029892.4,79509.0
1531612800000.0,2018-07-15 00:00:00,ETH/USDT,433.2,455.0,430.52,449.78,140415.27048,62248916.06,78257.0
1531699200000.0,2018-07-16 00:00:00,ETH/USDT,449.79,480.57,444.03,478.49,172440.71343,80398354.46,116672.0
1531785600000.0,2018-07-17 00:00:00,ETH/USDT,478.49,512.0,465.29,498.76,215318.06761,104290230.16,144066.0
1531872000000.0,2018-07-18 00:00:00,ETH/USDT,498.89,515.47,468.01,479.41,236137.8071,116671540.52,173309.0
1531958400000.0,2018-07-19 00:00:00,ETH/USDT,479.4,484.15,462.57,468.57,171308.06705,81153216.49,121771.0
1532044800000.0,2018-07-20 00:00:00,ETH/USDT,468.7,471.02,440.0,449.04,160873.38244,73878492.44,123785.0
1532131200000.0,2018-07-21 00:00:00,ETH/USDT,449.04,468.97,441.18,460.23,74259.64067,34051603.36,66636.0
1532217600000.0,2018-07-22 00:00:00,ETH/USDT,460.23,472.2,454.19,457.47,60684.89595,28129475.21,53867.0
1532304000000.0,2018-07-23 00:00:00,ETH/USDT,457.47,469.82,447.11,450.05,106561.46081,49054903.28,86295.0
1532390400000.0,2018-07-24 00:00:00,ETH/USDT,450.05,484.27,448.47,479.28,158286.759,74269738.42,112642.0
1532476800000.0,2018-07-25 00:00:00,ETH/USDT,479.24,485.77,464.0,472.1,170475.54936,80868121.11,118086.0
1532563200000.0,2018-07-26 00:00:00,ETH/USDT,472.11,485.0,460.0,462.64,173976.2192,82819272.57,107846.0
1532649600000.0,2018-07-27 00:00:00,ETH/USDT,462.17,474.0,455.84,470.09,198304.79211,92234746.46,108861.0
1532736000000.0,2018-07-28 00:00:00,ETH/USDT,470.09,472.0,460.82,469.29,156862.59361,73310723.78,81561.0
1532822400000.0,2018-07-29 00:00:00,ETH/USDT,468.44,472.0,461.6,466.4,138747.56334,64627164.92,79843.0
1532908800000.0,2018-07-30 00:00:00,ETH/USDT,466.4,469.79,446.1,456.23,179581.79415,82428123.81,103093.0
1532995200000.0,2018-07-31 00:00:00,ETH/USDT,456.19,457.3,427.0,432.22,214913.57229,94399725.75,117935.0
1533081600000.0,2018-08-01 00:00:00,ETH/USDT,432.2,434.99,406.55,420.41,209570.0844,88066594.01,122508.0
1533168000000.0,2018-08-02 00:00:00,ETH/USDT,420.37,425.52,407.43,410.62,178421.10672,74102793.63,103504.0
1533254400000.0,2018-08-03 00:00:00,ETH/USDT,410.62,420.01,396.61,417.52,201156.61154,82442762.71,122785.0
1533340800000.0,2018-08-04 00:00:00,ETH/USDT,417.58,419.53,401.86,407.21,179498.57515,73796154.8,102597.0
1533427200000.0,2018-08-05 00:00:00,ETH/USDT,407.21,413.24,400.16,408.79,158913.77206,64593904.84,78475.0
1533513600000.0,2018-08-06 00:00:00,ETH/USDT,408.77,413.28,397.08,405.28,166496.42465,67757484.94,98135.0
1533600000000.0,2018-08-07 00:00:00,ETH/USDT,405.19,412.76,369.19,378.21,207706.11078,83083795.05,123346.0
1533686400000.0,2018-08-08 00:00:00,ETH/USDT,378.2,380.42,347.25,355.48,275047.10788,100391980.19,170291.0
1533772800000.0,2018-08-09 00:00:00,ETH/USDT,355.48,369.9,350.51,363.3,244268.20567,88131409.54,137786.0
1533859200000.0,2018-08-10 00:00:00,ETH/USDT,363.21,365.87,325.95,331.81,264274.13378,93178451.14,165093.0
1533945600000.0,2018-08-11 00:00:00,ETH/USDT,331.88,332.98,304.45,317.69,335634.67243,106734997.23,167715.0
1534032000000.0,2018-08-12 00:00:00,ETH/USDT,317.49,327.13,313.42,317.89,135524.79994,43466733.75,77747.0
1534118400000.0,2018-08-13 00:00:00,ETH/USDT,317.96,321.99,280.68,283.81,307713.22214,94158006.49,141534.0
1534204800000.0,2018-08-14 00:00:00,ETH/USDT,283.81,283.81,250.0,278.41,485174.37541,127753385.01,221194.0
1534291200000.0,2018-08-15 00:00:00,ETH/USDT,278.47,304.45,276.3,281.12,438620.64156,126037140.73,198830.0
1534377600000.0,2018-08-16 00:00:00,ETH/USDT,281.46,298.6,277.55,287.17,235665.2551,67837020.51,116200.0
1534464000000.0,2018-08-17 00:00:00,ETH/USDT,286.84,318.0,285.0,317.51,342556.46068,103050444.62,169216.0
1534550400000.0,2018-08-18 00:00:00,ETH/USDT,317.51,321.33,281.79,294.11,384021.38829,115559326.57,170896.0
1534636800000.0,2018-08-19 00:00:00,ETH/USDT,294.1,307.4,288.2,299.42,288483.44841,85661942.29,118166.0
1534723200000.0,2018-08-20 00:00:00,ETH/USDT,299.3,304.04,269.5,270.51,219153.78936,63253937.42,122863.0
1534809600000.0,2018-08-21 00:00:00,ETH/USDT,270.51,285.9,269.7,281.21,224701.57671,62384768.41,113749.0
1534896000000.0,2018-08-22 00:00:00,ETH/USDT,281.09,298.89,259.5,270.8,403936.78303,113458567.79,177686.0
1534982400000.0,2018-08-23 00:00:00,ETH/USDT,270.68,280.3,267.55,275.99,277304.60909,75819913.2,127845.0
1535068800000.0,2018-08-24 00:00:00,ETH/USDT,276.06,283.1,270.22,281.19,271850.21373,75029435.43,124399.0
1535155200000.0,2018-08-25 00:00:00,ETH/USDT,281.05,282.71,275.99,277.55,253375.49477,70728357.01,107965.0
1535241600000.0,2018-08-26 00:00:00,ETH/USDT,277.54,277.91,268.69,274.29,232525.9497,63548492.84,113465.0
1535328000000.0,2018-08-27 00:00:00,ETH/USDT,274.17,288.15,271.59,287.71,281020.64727,77863316.0,134261.0
1535414400000.0,2018-08-28 00:00:00,ETH/USDT,287.71,298.0,282.66,295.44,318323.28971,91895213.46,171500.0
1535500800000.0,2018-08-29 00:00:00,ETH/USDT,295.44,297.0,283.55,288.4,324275.47324,94515756.42,141609.0
1535587200000.0,2018-08-30 00:00:00,ETH/USDT,288.35,291.0,271.88,283.89,336993.14413,94748097.37,149454.0
1535673600000.0,2018-08-31 00:00:00,ETH/USDT,283.9,289.0,276.59,281.41,302663.37038,84967488.71,124162.0
1535760000000.0,2018-09-01 00:00:00,ETH/USDT,281.46,302.0,281.34,295.71,294944.4401,86146416.37,134032.0
1535846400000.0,2018-09-02 00:00:00,ETH/USDT,295.8,299.33,288.87,295.41,153300.06112,45141040.56,76484.0
1535932800000.0,2018-09-03 00:00:00,ETH/USDT,295.51,296.62,285.99,289.09,274753.70062,79640131.71,115284.0
1536019200000.0,2018-09-04 00:00:00,ETH/USDT,289.09,292.64,283.0,285.3,330102.19,94920949.99,128936.0
1536105600000.0,2018-09-05 00:00:00,ETH/USDT,285.18,287.62,227.0,228.53,528734.3196,136620123.96,218243.0
1536192000000.0,2018-09-06 00:00:00,ETH/USDT,228.28,233.19,212.0,229.7,552996.86567,124860778.38,241166.0
1536278400000.0,2018-09-07 00:00:00,ETH/USDT,229.73,234.69,213.5,215.22,398379.81741,88670418.82,162430.0
1536364800000.0,2018-09-08 00:00:00,ETH/USDT,215.19,220.2,190.01,196.71,318859.84904,65385376.79,111890.0
1536451200000.0,2018-09-09 00:00:00,ETH/USDT,196.87,208.6,185.02,195.81,429255.02592,84861381.28,144803.0
1536537600000.0,2018-09-10 00:00:00,ETH/USDT,196.13,203.42,187.1,197.15,418489.86663,81950595.02,146713.0
1536624000000.0,2018-09-11 00:00:00,ETH/USDT,197.22,200.2,176.16,185.18,476745.79216,89920137.2,163958.0
1536710400000.0,2018-09-12 00:00:00,ETH/USDT,185.14,185.22,167.32,183.12,504047.79165,88384821.01,150831.0
1536796800000.0,2018-09-13 00:00:00,ETH/USDT,183.17,215.0,183.15,210.68,739503.34051,147281547.17,222128.0
1536883200000.0,2018-09-14 00:00:00,ETH/USDT,210.91,224.2,202.6,208.82,833945.82573,177613712.1,249947.0
1536969600000.0,2018-09-15 00:00:00,ETH/USDT,208.55,227.42,207.64,221.29,441046.52933,96594593.56,125321.0
1537056000000.0,2018-09-16 00:00:00,ETH/USDT,221.62,223.5,208.1,220.17,425538.57709,92372399.96,130886.0
1537142400000.0,2018-09-17 00:00:00,ETH/USDT,220.24,225.0,192.4,196.16,825020.77445,173019109.87,224178.0
1537228800000.0,2018-09-18 00:00:00,ETH/USDT,196.25,215.47,193.47,208.17,584366.15014,118777847.57,167048.0
1537315200000.0,2018-09-19 00:00:00,ETH/USDT,208.42,214.84,197.58,209.79,496100.46639,103133667.41,128769.0
1537401600000.0,2018-09-20 00:00:00,ETH/USDT,209.79,226.68,205.56,224.0,573632.24236,121706784.82,172813.0
1537488000000.0,2018-09-21 00:00:00,ETH/USDT,224.0,252.11,220.66,247.73,841029.12948,195225669.82,257566.0
1537574400000.0,2018-09-22 00:00:00,ETH/USDT,247.67,255.13,232.7,241.01,423740.7403,102510891.93,127522.0
1537660800000.0,2018-09-23 00:00:00,ETH/USDT,241.01,249.73,237.0,244.5,235214.14917,57084614.93,86877.0
1537747200000.0,2018-09-24 00:00:00,ETH/USDT,244.54,246.2,225.3,228.06,350139.1505,82504630.52,122214.0
1537833600000.0,2018-09-25 00:00:00,ETH/USDT,228.06,228.1,203.61,219.62,710650.7097,151991600.88,241874.0
1537920000000.0,2018-09-26 00:00:00,ETH/USDT,219.5,223.6,207.5,214.42,613754.27743,132187818.9,200388.0
1538006400000.0,2018-09-27 00:00:00,ETH/USDT,214.38,234.0,205.01,229.13,582274.44087,128104933.39,185910.0
1538092800000.0,2018-09-28 00:00:00,ETH/USDT,229.1,234.42,215.53,221.84,618434.62488,139637602.1,196556.0
1538179200000.0,2018-09-29 00:00:00,ETH/USDT,221.89,237.77,214.18,231.62,604000.95586,137238908.38,193800.0
1538265600000.0,2018-09-30 00:00:00,ETH/USDT,231.62,239.0,226.5,232.94,432195.44084,100778882.03,164400.0
1538352000000.0,2018-10-01 00:00:00,ETH/USDT,233.04,235.88,224.46,231.61,322900.46128,74363466.52,120621.0
1538438400000.0,2018-10-02 00:00:00,ETH/USDT,231.62,232.51,223.37,225.69,401305.32707,91706335.34,148279.0
1538524800000.0,2018-10-03 00:00:00,ETH/USDT,225.7,226.43,216.51,220.77,275609.26221,60784387.7,112473.0
1538611200000.0,2018-10-04 00:00:00,ETH/USDT,220.67,227.16,219.49,222.66,158137.42967,35468959.26,64786.0
1538697600000.0,2018-10-05 00:00:00,ETH/USDT,222.66,231.75,219.35,228.37,137730.35786,30900558.88,54454.0
1538784000000.0,2018-10-06 00:00:00,ETH/USDT,228.36,228.86,223.15,225.4,100257.5697,22656352.82,35875.0
1538870400000.0,2018-10-07 00:00:00,ETH/USDT,225.39,227.75,221.48,226.14,74733.67253,16774573.69,29693.0
1538956800000.0,2018-10-08 00:00:00,ETH/USDT,226.26,232.7,224.21,230.01,210989.42202,48017160.06,77786.0
1539043200000.0,2018-10-09 00:00:00,ETH/USDT,230.01,231.02,226.56,228.4,100246.1843,22933859.79,42266.0
1539129600000.0,2018-10-10 00:00:00,ETH/USDT,228.4,228.78,224.05,226.74,122748.21412,27773272.16,54578.0
1539216000000.0,2018-10-11 00:00:00,ETH/USDT,226.7,226.91,189.01,191.58,497258.82871,101069066.83,189200.0
1539302400000.0,2018-10-12 00:00:00,ETH/USDT,191.55,201.87,190.04,196.96,216448.3922,42627353.08,90790.0
1539388800000.0,2018-10-13 00:00:00,ETH/USDT,196.96,202.78,196.27,201.3,107215.5262,21498264.31,45954.0
1539475200000.0,2018-10-14 00:00:00,ETH/USDT,201.39,203.56,194.33,197.01,110554.19361,22180535.07,37339.0
1539561600000.0,2018-10-15 00:00:00,ETH/USDT,196.84,239.0,194.6,214.39,973857.7477,212166629.6,298845.0
1539648000000.0,2018-10-16 00:00:00,ETH/USDT,214.39,219.95,211.55,215.09,145980.09837,31315676.32,83944.0
1539734400000.0,2018-10-17 00:00:00,ETH/USDT,215.2,216.99,210.0,212.85,153768.85024,32834161.52,75663.0
1539820800000.0,2018-10-18 00:00:00,ETH/USDT,212.9,215.3,203.53,206.24,150229.60097,31567845.72,85942.0
1539907200000.0,2018-10-19 00:00:00,ETH/USDT,206.25,208.0,204.21,205.0,254660.48637,52458006.51,84457.0
1539993600000.0,2018-10-20 00:00:00,ETH/USDT,205.1,209.69,203.57,207.91,62376.6968,12936322.34,34666.0
1540080000000.0,2018-10-21 00:00:00,ETH/USDT,207.91,211.99,206.74,207.49,83277.36128,17462109.69,40862.0
1540166400000.0,2018-10-22 00:00:00,ETH/USDT,207.46,209.3,205.0,206.67,206046.89963,42711588.92,72089.0
1540252800000.0,2018-10-23 00:00:00,ETH/USDT,206.67,207.8,202.14,205.85,112753.0414,23146110.0,50937.0
1540339200000.0,2018-10-24 00:00:00,ETH/USDT,205.85,207.95,204.73,205.35,97128.82698,20049428.2,47453.0
1540425600000.0,2018-10-25 00:00:00,ETH/USDT,205.35,205.94,202.88,203.93,77411.57217,15820355.2,37923.0
1540512000000.0,2018-10-26 00:00:00,ETH/USDT,203.84,209.0,203.0,204.92,91143.83291,18707018.78,49864.0
1540598400000.0,2018-10-27 00:00:00,ETH/USDT,204.92,206.15,203.09,204.45,50235.68329,10280846.41,52419.0
1540684800000.0,2018-10-28 00:00:00,ETH/USDT,204.45,205.94,203.62,204.99,44394.83357,9084565.92,37134.0
1540771200000.0,2018-10-29 00:00:00,ETH/USDT,204.99,205.49,195.28,196.96,118281.82272,23671711.39,70893.0
1540857600000.0,2018-10-30 00:00:00,ETH/USDT,196.95,198.6,195.91,197.27,83633.81463,16501372.86,56433.0
1540944000000.0,2018-10-31 00:00:00,ETH/USDT,197.24,201.45,193.01,198.73,114739.70424,22632315.26,68261.0
1541030400000.0,2018-11-01 00:00:00,ETH/USDT,198.7,200.95,197.88,199.96,86097.98629,17116621.54,53873.0
1541116800000.0,2018-11-02 00:00:00,ETH/USDT,199.93,203.74,199.34,202.35,97123.22813,19559214.42,61401.0
1541203200000.0,2018-11-03 00:00:00,ETH/USDT,202.31,202.69,198.59,200.31,72084.92932,14456528.38,46801.0
1541289600000.0,2018-11-04 00:00:00,ETH/USDT,200.27,218.76,199.0,212.11,182534.6216,37959621.57,112393.0
1541376000000.0,2018-11-05 00:00:00,ETH/USDT,212.13,213.39,207.62,210.66,141432.1406,29714567.41,81531.0
1541462400000.0,2018-11-06 00:00:00,ETH/USDT,210.64,221.25,209.11,220.74,197797.49527,42534535.86,110906.0
1541548800000.0,2018-11-07 00:00:00,ETH/USDT,220.77,224.8,217.01,219.07,204931.0342,45252424.09,105883.0
1541635200000.0,2018-11-08 00:00:00,ETH/USDT,219.06,220.78,212.49,212.79,189828.4945,40931506.15,93113.0
1541721600000.0,2018-11-09 00:00:00,ETH/USDT,212.79,215.51,209.1,210.77,152215.94686,32309082.2,72814.0
1541808000000.0,2018-11-10 00:00:00,ETH/USDT,210.78,215.55,209.02,213.25,131384.47893,28019225.01,66005.0
1541894400000.0,2018-11-11 00:00:00,ETH/USDT,213.27,213.99,209.0,212.54,136268.81156,28875079.88,66072.0
1541980800000.0,2018-11-12 00:00:00,ETH/USDT,212.6,214.22,210.9,212.89,99963.97203,21271725.18,52826.0
1542067200000.0,2018-11-13 00:00:00,ETH/USDT,212.91,213.8,209.2,209.84,114466.36708,24176049.61,65826.0
1542153600000.0,2018-11-14 00:00:00,ETH/USDT,209.84,210.3,176.16,187.43,434676.16832,82531353.98,187653.0
1542240000000.0,2018-11-15 00:00:00,ETH/USDT,187.43,190.0,170.99,184.35,452416.10784,81674273.89,212442.0
1542326400000.0,2018-11-16 00:00:00,ETH/USDT,184.35,185.0,173.0,176.89,241710.34763,43450649.95,120635.0
1542412800000.0,2018-11-17 00:00:00,ETH/USDT,176.93,177.91,173.94,176.2,144804.70986,25452515.64,77570.0
1542499200000.0,2018-11-18 00:00:00,ETH/USDT,176.2,182.94,176.1,178.97,141736.32263,25261184.09,68702.0
1542585600000.0,2018-11-19 00:00:00,ETH/USDT,179.04,179.33,146.47,150.81,596789.83916,94639227.03,224184.0
1542672000000.0,2018-11-20 00:00:00,ETH/USDT,150.76,154.7,126.95,133.82,996552.28721,139191208.46,357568.0
1542758400000.0,2018-11-21 00:00:00,ETH/USDT,133.68,142.01,127.15,138.23,718957.78552,97819681.49,246564.0
1542844800000.0,2018-11-22 00:00:00,ETH/USDT,138.36,140.4,125.64,126.63,334674.07185,44837388.45,117670.0
1542931200000.0,2018-11-23 00:00:00,ETH/USDT,126.58,128.9,118.56,125.02,504352.24386,62657024.05,166040.0
1543017600000.0,2018-11-24 00:00:00,ETH/USDT,125.0,130.81,112.32,114.89,471321.56764,57264800.07,153585.0
1543104000000.0,2018-11-25 00:00:00,ETH/USDT,114.83,122.35,102.95,118.67,836233.31252,93723314.12,264902.0
1543190400000.0,2018-11-26 00:00:00,ETH/USDT,118.65,121.5,106.41,110.68,679477.36231,77209761.83,224339.0
1543276800000.0,2018-11-27 00:00:00,ETH/USDT,110.66,114.31,102.36,111.43,524024.40616,56638056.01,179214.0
1543363200000.0,2018-11-28 00:00:00,ETH/USDT,111.38,126.8,111.37,122.9,578552.74124,68485222.44,195923.0
1543449600000.0,2018-11-29 00:00:00,ETH/USDT,122.88,124.0,114.78,117.98,478777.39614,57140533.57,180848.0
1543536000000.0,2018-11-30 00:00:00,ETH/USDT,117.99,120.26,111.09,113.73,418593.63529,48362085.78,153866.0
1543622400000.0,2018-12-01 00:00:00,ETH/USDT,113.71,120.8,111.35,118.1,330159.06742,38614493.63,122161.0
1543708800000.0,2018-12-02 00:00:00,ETH/USDT,118.09,120.73,116.0,116.57,273657.6215,32184013.76,102151.0
1543795200000.0,2018-12-03 00:00:00,ETH/USDT,116.63,116.96,106.7,108.76,324446.03324,36185196.19,115448.0
1543881600000.0,2018-12-04 00:00:00,ETH/USDT,108.76,113.2,106.0,109.94,275321.0063,30365546.75,111872.0
1543968000000.0,2018-12-05 00:00:00,ETH/USDT,109.92,110.58,102.38,102.71,354071.53241,37519336.07,111602.0
1544054400000.0,2018-12-06 00:00:00,ETH/USDT,102.73,104.68,90.2,91.0,586138.59043,58114721.75,188007.0
1544140800000.0,2018-12-07 00:00:00,ETH/USDT,91.18,96.9,82.07,93.05,1030073.58467,90499447.34,307599.0
1544227200000.0,2018-12-08 00:00:00,ETH/USDT,93.06,98.0,84.55,90.38,698217.12529,63224518.55,228982.0
1544313600000.0,2018-12-09 00:00:00,ETH/USDT,90.39,98.7,88.63,93.26,520519.36023,48533111.85,158700.0
1544400000000.0,2018-12-10 00:00:00,ETH/USDT,93.26,95.21,88.11,89.91,408573.02929,37180525.46,119278.0
1544486400000.0,2018-12-11 00:00:00,ETH/USDT,89.88,91.65,85.83,87.76,339991.84246,30055007.22,104079.0
1544572800000.0,2018-12-12 00:00:00,ETH/USDT,87.77,91.31,86.63,89.41,285436.04029,25500398.93,86407.0
1544659200000.0,2018-12-13 00:00:00,ETH/USDT,89.39,90.71,84.71,86.34,331218.30083,29089359.83,94842.0
1544745600000.0,2018-12-14 00:00:00,ETH/USDT,86.35,87.25,82.2,83.82,318003.73427,27041687.8,102917.0
1544832000000.0,2018-12-15 00:00:00,ETH/USDT,83.82,85.0,81.79,83.76,217360.65775,18169124.0,83696.0
1544918400000.0,2018-12-16 00:00:00,ETH/USDT,83.75,87.64,83.73,84.67,241366.76305,20783723.69,78098.0
1545004800000.0,2018-12-17 00:00:00,ETH/USDT,84.68,97.0,84.4,94.02,472252.23388,42965553.42,156319.0
1545091200000.0,2018-12-18 00:00:00,ETH/USDT,94.03,101.3,91.34,100.39,529946.79175,50202945.79,173951.0
1545177600000.0,2018-12-19 00:00:00,ETH/USDT,100.39,107.55,97.75,98.74,827748.59096,84862730.23,258340.0
1545264000000.0,2018-12-20 00:00:00,ETH/USDT,98.73,116.0,97.88,114.05,859612.57205,93128082.55,272100.0
1545350400000.0,2018-12-21 00:00:00,ETH/USDT,113.71,118.0,104.76,107.69,666048.71786,74510414.59,242389.0
1545436800000.0,2018-12-22 00:00:00,ETH/USDT,107.67,115.5,105.38,115.2,405672.83117,44814571.61,159158.0
1545523200000.0,2018-12-23 00:00:00,ETH/USDT,115.18,131.94,114.91,129.03,936094.1049,118250392.56,302293.0
1545609600000.0,2018-12-24 00:00:00,ETH/USDT,129.03,157.67,128.8,138.03,1319609.8165,190137361.07,426763.0
1545696000000.0,2018-12-25 00:00:00,ETH/USDT,138.01,139.26,119.68,127.6,1076164.12809,136600862.04,328349.0
1545782400000.0,2018-12-26 00:00:00,ETH/USDT,127.61,135.32,122.51,129.35,794834.05601,102196717.4,258222.0
1545868800000.0,2018-12-27 00:00:00,ETH/USDT,129.35,131.09,111.22,113.8,752177.90111,90456912.89,230428.0
1545955200000.0,2018-12-28 00:00:00,ETH/USDT,113.75,136.66,111.87,135.3,894454.19051,111865576.5,248671.0
1546041600000.0,2018-12-29 00:00:00,ETH/USDT,135.3,145.42,128.5,132.89,1006654.49844,136479145.94,291165.0
1546128000000.0,2018-12-30 00:00:00,ETH/USDT,133.0,139.0,127.03,137.77,704259.41614,94804050.49,232606.0
1546214400000.0,2018-12-31 00:00:00,ETH/USDT,137.81,138.66,128.7,131.45,484604.83962,64763118.12,157669.0
1546300800000.0,2019-01-01 00:00:00,ETH/USDT,131.45,140.67,130.0,139.1,401776.88797,54280385.6,125799.0
1546387200000.0,2019-01-02 00:00:00,ETH/USDT,139.1,155.37,137.76,152.01,941486.31524,138801471.12,253070.0
1546473600000.0,2019-01-03 00:00:00,ETH/USDT,152.01,153.64,143.11,146.3,708091.31714,104953535.15,206600.0
1546560000000.0,2019-01-04 00:00:00,ETH/USDT,146.3,154.8,143.54,151.97,805248.93821,120827141.54,224385.0
1546646400000.0,2019-01-05 00:00:00,ETH/USDT,152.08,159.26,151.2,152.83,773169.13736,120238339.78,231172.0
1546732800000.0,2019-01-06 00:00:00,ETH/USDT,152.83,157.4,147.51,153.86,627908.47366,95681339.46,204337.0
1546819200000.0,2019-01-07 00:00:00,ETH/USDT,153.89,155.48,147.86,149.34,424765.30258,64310962.92,157568.0
1546905600000.0,2019-01-08 00:00:00,ETH/USDT,149.29,151.65,145.2,147.6,441661.06778,65535529.76,170585.0
1546992000000.0,2019-01-09 00:00:00,ETH/USDT,147.62,151.5,146.77,148.1,299443.563,44673066.39,125358.0
1547078400000.0,2019-01-10 00:00:00,ETH/USDT,148.11,149.45,121.0,124.95,871751.75038,114437025.28,290765.0
1547164800000.0,2019-01-11 00:00:00,ETH/USDT,124.96,127.36,120.08,124.65,545293.98369,67782816.34,197047.0
1547251200000.0,2019-01-12 00:00:00,ETH/USDT,124.67,126.19,122.0,123.35,300262.13404,37295866.35,122024.0
1547337600000.0,2019-01-13 00:00:00,ETH/USDT,123.35,124.25,111.87,114.16,422561.96777,49521201.28,137005.0
1547424000000.0,2019-01-14 00:00:00,ETH/USDT,114.17,130.05,113.94,126.95,546420.40854,66801543.31,181074.0
1547510400000.0,2019-01-15 00:00:00,ETH/USDT,126.95,129.4,116.0,118.95,649020.5297,79985529.56,200989.0
1547596800000.0,2019-01-16 00:00:00,ETH/USDT,118.93,126.88,118.52,121.48,513486.65472,62314226.0,192912.0
1547683200000.0,2019-01-17 00:00:00,ETH/USDT,121.49,122.99,116.8,121.54,447535.22716,53854069.21,169098.0
1547769600000.0,2019-01-18 00:00:00,ETH/USDT,121.56,121.98,117.66,119.17,235646.684,28305971.67,112833.0
1547856000000.0,2019-01-19 00:00:00,ETH/USDT,119.16,125.29,119.14,122.6,323303.79296,39715159.16,117187.0
1547942400000.0,2019-01-20 00:00:00,ETH/USDT,122.61,123.32,115.68,117.47,451792.85352,53833668.91,164941.0
1548028800000.0,2019-01-21 00:00:00,ETH/USDT,117.56,118.5,113.61,115.63,303632.93463,35258073.43,119538.0
1548115200000.0,2019-01-22 00:00:00,ETH/USDT,115.62,119.49,111.39,117.81,359542.63873,41777737.47,134797.0
1548201600000.0,2019-01-23 00:00:00,ETH/USDT,117.8,118.95,114.8,116.44,230247.61578,26975386.39,102993.0
1548288000000.0,2019-01-24 00:00:00,ETH/USDT,116.4,117.15,113.61,116.39,216242.29829,25044265.75,90622.0
1548374400000.0,2019-01-25 00:00:00,ETH/USDT,116.4,117.5,114.3,115.11,198617.08108,22977175.95,85660.0
1548460800000.0,2019-01-26 00:00:00,ETH/USDT,115.13,118.0,115.0,115.34,146216.82819,16978386.2,68368.0
