unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1617889020000,2021-04-08 13:37:00,BTC/USDT,57650.0,57653.68,57559.99,57606.27,83.510778,4811115.45481056,1891
1617889080000,2021-04-08 13:38:00,BTC/USDT,57606.26,57675.0,57576.48,57580.17,207.815149,11980559.5838102,1918
1617889140000,2021-04-08 13:39:00,BTC/USDT,57580.17,57580.18,57477.31,57499.98,62.17786,3576357.87380652,1840
1617889200000,2021-04-08 13:40:00,BTC/USDT,57499.99,57550.0,57414.0,57431.85,55.110791,3167574.17180244,1640
1617889260000,2021-04-08 13:41:00,BTC/USDT,57431.85,57494.58,57421.24,57426.96,35.113764,2017823.12824144,1102
1617889320000,2021-04-08 13:42:00,BTC/USDT,57426.96,57453.2,57401.93,57409.98,45.017742,2585098.82101852,1312
1617889380000,2021-04-08 13:43:00,BTC/USDT,57409.98,57424.33,57384.35,57391.05,29.751903,1707911.93470294,1062
1617889440000,2021-04-08 13:44:00,BTC/USDT,57391.04,57422.99,57373.6,57421.92,31.959298,1834536.77740603,985
1617889500000,2021-04-08 13:45:00,BTC/USDT,57421.91,57462.83,57421.91,57421.91,25.435476,1461175.69443481,918
1617889560000,2021-04-08 13:46:00,BTC/USDT,57421.91,57428.18,57332.33,57339.57,58.21763,3339934.46733582,1530
1617889620000,2021-04-08 13:47:00,BTC/USDT,57336.59,57390.62,57300.0,57364.18,59.45371,3408140.27154324,1564
1617889680000,2021-04-08 13:48:00,BTC/USDT,57364.17,57376.32,57256.81,57328.84,65.801136,3770731.53489318,1506
1617889740000,2021-04-08 13:49:00,BTC/USDT,57323.21,57368.79,57300.0,57368.77,34.274287,1964851.14392727,1025
1617889800000,2021-04-08 13:50:00,BTC/USDT,57368.78,57368.78,57302.03,57306.91,28.494246,1633348.61710733,945
1617889860000,2021-04-08 13:51:00,BTC/USDT,57306.92,57324.0,57283.71,57323.99,29.71491,1702799.14936116,947
1617889920000,2021-04-08 13:52:00,BTC/USDT,57323.99,57375.45,57318.86,57335.06,28.808537,1652071.8009736,941
1617889980000,2021-04-08 13:53:00,BTC/USDT,57335.06,57421.93,57330.04,57396.3,34.98644,2007925.10117746,1142
1617890040000,2021-04-08 13:54:00,BTC/USDT,57396.3,57408.56,57366.98,57375.55,26.842494,1540286.51831928,989
1617890100000,2021-04-08 13:55:00,BTC/USDT,57375.55,57396.85,57334.38,57393.98,36.879696,2115831.07003897,1113
1617890160000,2021-04-08 13:56:00,BTC/USDT,57393.97,57492.32,57379.97,57487.99,53.292875,3061521.85946168,1326
1617890220000,2021-04-08 13:57:00,BTC/USDT,57487.99,57520.0,57481.02,57500.0,49.877738,2867897.26484909,1399
1617890280000,2021-04-08 13:58:00,BTC/USDT,57500.01,57500.01,57433.63,57449.05,44.100758,2533784.30191094,1405
1617890340000,2021-04-08 13:59:00,BTC/USDT,57449.04,57463.46,57431.5,57437.92,28.112084,1615023.54265125,1082
1617890400000,2021-04-08 14:00:00,BTC/USDT,57437.93,57547.18,57437.92,57480.0,37.594012,2161420.85980189,1531
1617890460000,2021-04-08 14:01:00,BTC/USDT,57471.63,57500.75,57411.14,57415.28,45.509925,2614223.40145654,1407
1617890520000,2021-04-08 14:02:00,BTC/USDT,57415.28,57420.76,57350.93,57350.93,36.837755,2113888.42178507,1371
1617890580000,2021-04-08 14:03:00,BTC/USDT,57350.94,57434.78,57350.94,57395.68,43.474365,2495100.8186341,1255
1617890640000,2021-04-08 14:04:00,BTC/USDT,57395.68,57435.08,57375.59,57429.81,68.909531,3956489.74140879,1210
1617890700000,2021-04-08 14:05:00,BTC/USDT,57429.8,57471.49,57411.06,57465.88,31.051633,1783864.22724105,1043
1617890760000,2021-04-08 14:06:00,BTC/USDT,57465.88,57499.18,57447.22,57475.58,49.772868,2860472.98215396,1558
1617890820000,2021-04-08 14:07:00,BTC/USDT,57475.59,57547.61,57470.66,57525.98,86.639127,4983041.23416574,1717
1617890880000,2021-04-08 14:08:00,BTC/USDT,57526.63,57560.8,57515.4,57547.14,38.613791,2221806.79335405,1343
1617890940000,2021-04-08 14:09:00,BTC/USDT,57547.14,57550.0,57517.88,57528.39,25.273888,1454225.07240048,1082
1617891000000,2021-04-08 14:10:00,BTC/USDT,57528.39,57555.81,57520.76,57530.5,25.790216,1483737.77574224,979
1617891060000,2021-04-08 14:11:00,BTC/USDT,57530.49,57540.29,57502.57,57502.59,75.466131,4341693.36579453,1435
1617891120000,2021-04-08 14:12:00,BTC/USDT,57502.59,57502.6,57460.0,57470.0,58.101257,3339736.75189974,1543
1617891180000,2021-04-08 14:13:00,BTC/USDT,57470.0,57471.05,57452.22,57462.0,40.328483,2317438.26117996,1103
1617891240000,2021-04-08 14:14:00,BTC/USDT,57462.0,57518.78,57462.0,57501.96,30.666439,1762854.86425452,1185
1617891300000,2021-04-08 14:15:00,BTC/USDT,57501.5,57568.0,57500.0,57563.62,39.745013,2287279.84112801,1298
1617891360000,2021-04-08 14:16:00,BTC/USDT,57563.62,57674.6,57544.63,57654.69,78.288071,4510658.84632471,2078
1617891420000,2021-04-08 14:17:00,BTC/USDT,57654.7,57700.0,57605.25,57632.14,71.677177,4132432.18913676,1821
1617891480000,2021-04-08 14:18:00,BTC/USDT,57632.14,57649.73,57609.29,57617.58,45.741096,2636306.00698899,1234
1617891540000,2021-04-08 14:19:00,BTC/USDT,57617.58,57660.0,57594.78,57645.54,61.912073,3567159.94354597,1476
1617891600000,2021-04-08 14:20:00,BTC/USDT,57645.53,57700.0,57635.0,57640.45,46.394651,2675486.6465506,1665
1617891660000,2021-04-08 14:21:00,BTC/USDT,57640.44,57700.0,57640.44,57700.0,42.225216,2435928.82119527,1357
1617891720000,2021-04-08 14:22:00,BTC/USDT,57699.99,57845.97,57697.97,57837.21,142.103071,8211701.10781593,4484
1617891780000,2021-04-08 14:23:00,BTC/USDT,57837.21,57912.02,57781.57,57781.57,136.389649,7890454.52040644,3461
1617891840000,2021-04-08 14:24:00,BTC/USDT,57781.52,57852.64,57772.49,57790.48,49.483507,2860254.47505372,1550
1617891900000,2021-04-08 14:25:00,BTC/USDT,57788.54,57803.02,57751.15,57761.0,33.983194,1963518.93557697,1289
1617891960000,2021-04-08 14:26:00,BTC/USDT,57763.89,57789.19,57730.0,57789.18,35.316848,2040071.41804087,1225
1617892020000,2021-04-08 14:27:00,BTC/USDT,57789.18,57789.19,57749.01,57755.81,27.063426,1563261.0177051,1102
1617892080000,2021-04-08 14:28:00,BTC/USDT,57755.81,57799.94,57750.03,57782.0,32.584334,1882380.43203388,1145
1617892140000,2021-04-08 14:29:00,BTC/USDT,57782.0,57850.02,57782.0,57796.6,66.503907,3845467.74244934,1409
1617892200000,2021-04-08 14:30:00,BTC/USDT,57796.6,57907.86,57796.6,57866.72,61.932085,3584576.02128956,1554
1617892260000,2021-04-08 14:31:00,BTC/USDT,57866.73,57879.05,57809.73,57832.07,74.688173,4320751.80885749,1356
1617892320000,2021-04-08 14:32:00,BTC/USDT,57830.31,57832.07,57774.89,57791.38,55.035962,3181108.97611781,1528
1617892380000,2021-04-08 14:33:00,BTC/USDT,57791.38,57791.42,57708.85,57716.52,64.082183,3700239.09874978,1609
1617892440000,2021-04-08 14:34:00,BTC/USDT,57716.51,57775.62,57674.29,57760.01,55.420936,3199071.26291111,1516
1617892500000,2021-04-08 14:35:00,BTC/USDT,57756.96,57783.69,57736.21,57756.04,33.551051,1937913.04692455,1155
1617892560000,2021-04-08 14:36:00,BTC/USDT,57756.03,57795.87,57756.03,57784.95,21.150056,1221985.3791077,1031
1617892620000,2021-04-08 14:37:00,BTC/USDT,57786.25,57788.76,57734.39,57734.4,20.054047,1158320.21926235,835
1617892680000,2021-04-08 14:38:00,BTC/USDT,57734.39,57734.39,57680.99,57707.24,33.073005,1908584.70657942,1137
1617892740000,2021-04-08 14:39:00,BTC/USDT,57702.65,57759.05,57689.22,57749.23,30.132613,1739147.55297321,1021
1617892800000,2021-04-08 14:40:00,BTC/USDT,57749.22,57771.62,57724.46,57740.48,51.19607,2956419.95675529,1209
1617892860000,2021-04-08 14:41:00,BTC/USDT,57740.49,57744.81,57716.32,57728.58,85.509066,4937067.43883285,1063
1617892920000,2021-04-08 14:42:00,BTC/USDT,57728.59,57730.51,57700.0,57722.12,42.684225,2463422.60959025,1083
1617892980000,2021-04-08 14:43:00,BTC/USDT,57722.12,57774.75,57715.32,57723.47,30.470873,1759285.79811502,1134
1617893040000,2021-04-08 14:44:00,BTC/USDT,57723.47,57737.66,57715.38,57715.9,26.943158,1555483.26468793,924
1617893100000,2021-04-08 14:45:00,BTC/USDT,57715.91,57768.7,57710.84,57738.22,42.630389,2461281.52305276,1380
1617893160000,2021-04-08 14:46:00,BTC/USDT,57737.81,57747.29,57707.97,57714.16,33.302413,1922676.49407301,1035
1617893220000,2021-04-08 14:47:00,BTC/USDT,57714.15,57750.12,57714.15,57745.51,21.037646,1214692.83188812,1020
1617893280000,2021-04-08 14:48:00,BTC/USDT,57745.51,57799.0,57745.51,57773.38,36.682935,2119446.41518531,1258
1617893340000,2021-04-08 14:49:00,BTC/USDT,57773.39,57773.39,57706.19,57710.86,62.127172,3587300.81620411,1489
1617893400000,2021-04-08 14:50:00,BTC/USDT,57710.86,57725.77,57677.51,57677.51,49.71815,2868403.11164679,1507
1617893460000,2021-04-08 14:51:00,BTC/USDT,57677.51,57713.0,57658.86,57703.89,36.863969,2126665.52061291,1341
1617893520000,2021-04-08 14:52:00,BTC/USDT,57703.89,57743.0,57688.61,57703.1,33.738646,1947268.13500156,1367
1617893580000,2021-04-08 14:53:00,BTC/USDT,57703.11,57714.23,57684.98,57684.99,29.612219,1708454.17877586,1018
1617893640000,2021-04-08 14:54:00,BTC/USDT,57684.99,57685.01,57608.95,57639.83,60.34032,3478016.21325241,1820
1617893700000,2021-04-08 14:55:00,BTC/USDT,57639.83,57707.33,57636.93,57682.63,35.502611,2047697.07399945,1106
1617893760000,2021-04-08 14:56:00,BTC/USDT,57682.64,57726.47,57681.42,57720.62,31.544015,1820602.35570671,903
1617893820000,2021-04-08 14:57:00,BTC/USDT,57720.62,57724.39,57693.31,57699.99,21.841088,1260401.11956411,976
1617893880000,2021-04-08 14:58:00,BTC/USDT,57699.99,57730.92,57632.9,57663.34,44.323576,2556840.63852894,1231
1617893940000,2021-04-08 14:59:00,BTC/USDT,57663.35,57692.06,57648.41,57688.36,19.817319,1142861.5371509,904
1617894000000,2021-04-08 15:00:00,BTC/USDT,57688.37,57774.55,57688.36,57774.55,32.338316,1867185.30743684,1263
1617894060000,2021-04-08 15:01:00,BTC/USDT,57769.42,57777.77,57669.57,57680.19,36.194623,2089380.40335334,1526
1617894120000,2021-04-08 15:02:00,BTC/USDT,57680.19,57690.55,57626.64,57682.42,35.130066,2025577.81638418,1239
1617894180000,2021-04-08 15:03:00,BTC/USDT,57682.43,57682.43,57634.5,57661.16,60.867916,3510016.84171531,1290
1617894240000,2021-04-08 15:04:00,BTC/USDT,57661.15,57690.76,57655.0,57683.89,32.112409,1851727.6463152,1172
1617894300000,2021-04-08 15:05:00,BTC/USDT,57683.88,57691.79,57660.68,57674.36,32.780369,1890598.20457248,1105
1617894360000,2021-04-08 15:06:00,BTC/USDT,57674.36,57695.0,57660.68,57694.98,25.57091,1474831.94083665,1318
1617894420000,2021-04-08 15:07:00,BTC/USDT,57694.99,57720.0,57665.64,57709.52,22.891909,1320677.17046459,1140
1617894480000,2021-04-08 15:08:00,BTC/USDT,57709.52,57749.21,57701.49,57741.61,23.418512,1351669.47505341,1053
1617894540000,2021-04-08 15:09:00,BTC/USDT,57741.6,57770.83,57719.65,57736.88,39.32314,2270603.37962096,1316
1617894600000,2021-04-08 15:10:00,BTC/USDT,57736.89,57740.41,57700.0,57700.0,23.681506,1366896.16694592,1212
1617894660000,2021-04-08 15:11:00,BTC/USDT,57700.01,57704.64,57650.0,57650.01,20.100739,1159505.32536922,1150
1617894720000,2021-04-08 15:12:00,BTC/USDT,57650.01,57760.0,57650.0,57757.88,46.28407,2669730.822801,1280
1617894780000,2021-04-08 15:13:00,BTC/USDT,57757.87,57777.79,57721.89,57750.84,45.44563,2624596.47577205,1302
1617894840000,2021-04-08 15:14:00,BTC/USDT,57750.83,57760.0,57732.06,57758.51,17.619788,1017444.6105918,952
1617894900000,2021-04-08 15:15:00,BTC/USDT,57755.4,57777.77,57738.14,57777.77,30.439465,1758221.86715703,1032
1617894960000,2021-04-08 15:16:00,BTC/USDT,57777.77,57786.62,57757.05,57767.65,22.051695,1274002.13503726,1061
1617895020000,2021-04-08 15:17:00,BTC/USDT,57767.65,57785.0,57750.01,57757.05,19.448565,1123539.21994464,991
1617895080000,2021-04-08 15:18:00,BTC/USDT,57757.04,57770.0,57745.16,57750.01,25.025633,1445400.78254627,899
1617895140000,2021-04-08 15:19:00,BTC/USDT,57750.02,57789.29,57750.01,57789.29,20.508872,1184709.09003075,1071
1617895200000,2021-04-08 15:20:00,BTC/USDT,57789.29,57854.84,57789.29,57846.74,34.599499,2000876.35177624,1493
1617895260000,2021-04-08 15:21:00,BTC/USDT,57846.74,57870.0,57802.75,57815.82,41.584966,2404828.67704519,1320
1617895320000,2021-04-08 15:22:00,BTC/USDT,57815.83,57859.52,57806.99,57859.23,31.119945,1799968.96373957,1132
1617895380000,2021-04-08 15:23:00,BTC/USDT,57859.23,57888.0,57859.23,57887.99,21.011281,1215932.97607678,1096
1617895440000,2021-04-08 15:24:00,BTC/USDT,57887.99,57900.0,57885.18,57895.28,31.770885,1839331.97007355,1038
1617895500000,2021-04-08 15:25:00,BTC/USDT,57895.29,57895.29,57810.0,57820.0,50.776016,2937408.21570231,1470
1617895560000,2021-04-08 15:26:00,BTC/USDT,57820.0,57821.29,57707.9,57719.0,63.901474,3691901.83647791,1569
1617895620000,2021-04-08 15:27:00,BTC/USDT,57718.99,57742.86,57650.0,57657.32,39.690986,2289903.87036121,1386
1617895680000,2021-04-08 15:28:00,BTC/USDT,57657.32,57746.1,57657.31,57720.41,46.381201,2676160.40288595,1151
1617895740000,2021-04-08 15:29:00,BTC/USDT,57720.41,57720.41,57658.05,57676.43,33.807884,1950396.71382001,1243
1617895800000,2021-04-08 15:30:00,BTC/USDT,57676.43,57682.19,57650.0,57651.93,24.268209,1399479.56675508,987
1617895860000,2021-04-08 15:31:00,BTC/USDT,57651.94,57729.9,57651.93,57700.93,33.774973,1948824.49369901,1205
1617895920000,2021-04-08 15:32:00,BTC/USDT,57700.94,57710.8,57659.44,57671.09,23.160022,1336147.79961847,983
1617895980000,2021-04-08 15:33:00,BTC/USDT,57671.08,57719.99,57668.04,57678.2,39.307158,2267987.92844599,1062
1617896040000,2021-04-08 15:34:00,BTC/USDT,57674.48,57692.34,57664.5,57685.01,18.250329,1052782.43696612,835
1617896100000,2021-04-08 15:35:00,BTC/USDT,57685.01,57732.7,57685.0,57721.43,16.959284,978840.85499091,1068
1617896160000,2021-04-08 15:36:00,BTC/USDT,57721.43,57721.44,57681.4,57687.35,22.524387,1299517.19800495,971
1617896220000,2021-04-08 15:37:00,BTC/USDT,57687.35,57690.01,57640.0,57640.01,27.254328,1571658.02705427,1110
1617896280000,2021-04-08 15:38:00,BTC/USDT,57640.01,57669.8,57631.19,57655.0,23.407553,1349602.29065578,985
1617896340000,2021-04-08 15:39:00,BTC/USDT,57655.01,57669.8,57549.62,57558.56,110.154537,6345497.74350742,2452
1617896400000,2021-04-08 15:40:00,BTC/USDT,57558.55,57633.78,57550.5,57624.4,37.160666,2140753.12371866,1109
1617896460000,2021-04-08 15:41:00,BTC/USDT,57624.41,57627.58,57600.0,57612.9,25.423128,1464756.29488227,866
1617896520000,2021-04-08 15:42:00,BTC/USDT,57612.9,57624.4,57601.64,57616.14,24.843525,1431339.09626378,1014
1617896580000,2021-04-08 15:43:00,BTC/USDT,57616.13,57637.32,57610.01,57610.02,27.394173,1578458.32756099,1051
1617896640000,2021-04-08 15:44:00,BTC/USDT,57610.02,57618.42,57580.45,57601.58,38.999896,2246425.11483025,1087
1617896700000,2021-04-08 15:45:00,BTC/USDT,57601.58,57649.09,57590.0,57641.99,45.656655,2630730.72236746,1297
1617896760000,2021-04-08 15:46:00,BTC/USDT,57641.99,57673.53,57641.99,57649.19,18.794176,1083595.96922521,922
1617896820000,2021-04-08 15:47:00,BTC/USDT,57649.2,57660.0,57640.0,57641.45,24.635551,1420189.6734986,820
1617896880000,2021-04-08 15:48:00,BTC/USDT,57641.45,57650.0,57632.49,57637.79,9.554041,550712.64428368,734
1617896940000,2021-04-08 15:49:00,BTC/USDT,57637.78,57666.83,57637.78,57644.41,27.166341,1566292.04988928,918
1617897000000,2021-04-08 15:50:00,BTC/USDT,57644.41,57664.33,57644.41,57664.33,20.481955,1180932.88730583,789
1617897060000,2021-04-08 15:51:00,BTC/USDT,57664.33,57679.81,57657.03,57679.8,15.926851,918457.68266559,831
1617897120000,2021-04-08 15:52:00,BTC/USDT,57679.81,57786.93,57679.81,57770.51,54.366858,3138903.57754566,1399
1617897180000,2021-04-08 15:53:00,BTC/USDT,57778.06,57778.06,57752.33,57763.74,20.68223,1194673.31971698,984
1617897240000,2021-04-08 15:54:00,BTC/USDT,57763.74,57770.86,57709.37,57726.18,26.749627,1544356.77565637,1067
1617897300000,2021-04-08 15:55:00,BTC/USDT,57726.18,57780.28,57700.0,57756.63,27.414644,1583155.94769325,1164
1617897360000,2021-04-08 15:56:00,BTC/USDT,57756.64,57773.47,57745.38,57757.61,19.910353,1150050.74806388,1006
1617897420000,2021-04-08 15:57:00,BTC/USDT,57757.61,57766.0,57714.55,57722.14,29.330718,1693609.27596732,905
1617897480000,2021-04-08 15:58:00,BTC/USDT,57722.13,57752.65,57719.31,57749.57,14.485748,836339.87970684,899
1617897540000,2021-04-08 15:59:00,BTC/USDT,57752.66,57768.13,57732.46,57768.13,40.5074,2339329.27977509,1152
1617897600000,2021-04-08 16:00:00,BTC/USDT,57769.0,57896.16,57764.03,57854.86,89.149029,5156123.20443809,3056
1617897660000,2021-04-08 16:01:00,BTC/USDT,57854.87,57961.26,57849.99,57956.73,121.144168,7017101.99145519,4253
1617897720000,2021-04-08 16:02:00,BTC/USDT,57956.72,57987.31,57909.89,57958.74,65.403109,3790814.69540979,3316
1617897780000,2021-04-08 16:03:00,BTC/USDT,57958.74,57958.75,57861.26,57880.84,61.67335,3570479.63411742,2594
1617897840000,2021-04-08 16:04:00,BTC/USDT,57880.83,58000.0,57875.07,57975.01,108.85108,6310140.67046282,3434
1617897900000,2021-04-08 16:05:00,BTC/USDT,57975.02,57975.02,57900.0,57900.0,31.684829,1835689.19451077,2693
1617897960000,2021-04-08 16:06:00,BTC/USDT,57900.01,57947.48,57874.56,57885.59,58.444588,3384563.81834156,2051
1617898020000,2021-04-08 16:07:00,BTC/USDT,57883.67,57898.62,57813.98,57840.29,78.155997,4521636.87357664,2515
1617898080000,2021-04-08 16:08:00,BTC/USDT,57840.3,57863.04,57814.96,57814.96,49.52217,2864384.78034425,2280
1617898140000,2021-04-08 16:09:00,BTC/USDT,57814.97,57836.91,57757.38,57767.44,47.639081,2753091.12733626,2399
1617898200000,2021-04-08 16:10:00,BTC/USDT,57767.45,57823.7,57762.59,57795.57,35.792251,2068373.70900853,1780
1617898260000,2021-04-08 16:11:00,BTC/USDT,57795.58,57809.0,57724.75,57791.59,47.409831,2738950.32034176,2403
1617898320000,2021-04-08 16:12:00,BTC/USDT,57791.59,57847.05,57749.29,57781.0,41.459231,2396111.67994964,1665
1617898380000,2021-04-08 16:13:00,BTC/USDT,57781.01,57835.73,57781.0,57820.0,20.005657,1156601.6870829,1755
1617898440000,2021-04-08 16:14:00,BTC/USDT,57820.0,57835.69,57787.78,57802.08,47.277634,2733340.43241937,1827
1617898500000,2021-04-08 16:15:00,BTC/USDT,57802.07,57873.31,57802.07,57833.48,38.414165,2222178.20434102,2061
1617898560000,2021-04-08 16:16:00,BTC/USDT,57833.48,57845.35,57789.08,57797.19,39.469353,2282262.44985821,1702
1617898620000,2021-04-08 16:17:00,BTC/USDT,57797.2,57812.71,57762.07,57770.09,47.477741,2743315.34050168,2259
1617898680000,2021-04-08 16:18:00,BTC/USDT,57770.1,57787.37,57690.3,57722.73,33.508632,1934748.18469929,1837
1617898740000,2021-04-08 16:19:00,BTC/USDT,57722.73,57737.21,57692.74,57713.24,21.053152,1215098.19478407,1890
1617898800000,2021-04-08 16:20:00,BTC/USDT,57713.25,57760.59,57713.25,57728.65,18.110591,1045772.15484407,1777
1617898860000,2021-04-08 16:21:00,BTC/USDT,57728.64,57753.21,57715.72,57741.01,22.702878,1310815.85244422,1868
1617898920000,2021-04-08 16:22:00,BTC/USDT,57738.45,57740.72,57702.02,57709.26,17.075748,985545.66765948,1456
1617898980000,2021-04-08 16:23:00,BTC/USDT,57709.25,57709.26,57650.0,57665.04,46.500104,2681965.07164289,2729
1617899040000,2021-04-08 16:24:00,BTC/USDT,57665.05,57697.94,57650.0,57666.04,44.195953,2548947.65013735,1703
1617899100000,2021-04-08 16:25:00,BTC/USDT,57666.04,57699.89,57654.16,57681.39,25.643074,1478809.86141647,1696
1617899160000,2021-04-08 16:26:00,BTC/USDT,57681.39,57719.99,57678.33,57685.81,25.790289,1488057.24669965,1994
1617899220000,2021-04-08 16:27:00,BTC/USDT,57685.81,57704.07,57685.81,57697.89,20.461631,1180579.40279078,1765
1617899280000,2021-04-08 16:28:00,BTC/USDT,57697.89,57709.79,57692.53,57698.16,18.906815,1090937.82489304,1479
1617899340000,2021-04-08 16:29:00,BTC/USDT,57698.16,57716.3,57681.96,57699.0,26.159264,1509239.6168714,2231
1617899400000,2021-04-08 16:30:00,BTC/USDT,57698.99,57739.07,57698.99,57729.85,22.179632,1280463.61081188,1346
1617899460000,2021-04-08 16:31:00,BTC/USDT,57729.85,57734.67,57684.99,57684.99,23.498052,1355962.30806488,1877
1617899520000,2021-04-08 16:32:00,BTC/USDT,57685.0,57721.77,57684.99,57715.08,15.670432,904269.26456204,1566
1617899580000,2021-04-08 16:33:00,BTC/USDT,57715.08,57823.0,57715.08,57815.51,45.633051,2636145.98830694,1809
1617899640000,2021-04-08 16:34:00,BTC/USDT,57815.52,57823.0,57749.69,57749.72,35.689813,2062577.09956807,1705
1617899700000,2021-04-08 16:35:00,BTC/USDT,57752.41,57786.55,57745.0,57760.69,25.153774,1452940.10575222,2137
1617899760000,2021-04-08 16:36:00,BTC/USDT,57758.74,57843.25,57758.74,57834.61,26.570381,1536212.04975122,1364
1617899820000,2021-04-08 16:37:00,BTC/USDT,57834.61,57835.58,57791.43,57826.93,21.295969,1231413.12487113,1703
1617899880000,2021-04-08 16:38:00,BTC/USDT,57826.92,57888.0,57816.61,57882.75,37.319337,2159523.83902532,1928
1617899940000,2021-04-08 16:39:00,BTC/USDT,57882.75,57894.76,57831.72,57833.02,42.590754,2464282.25332494,2029
1617900000000,2021-04-08 16:40:00,BTC/USDT,57833.02,57840.86,57777.0,57810.08,49.033493,2834759.56148855,1754
1617900060000,2021-04-08 16:41:00,BTC/USDT,57810.08,57844.51,57777.0,57783.56,25.132821,1452822.5046928,2092
1617900120000,2021-04-08 16:42:00,BTC/USDT,57783.73,57793.58,57751.18,57755.79,16.969751,980261.52225515,1337
1617900180000,2021-04-08 16:43:00,BTC/USDT,57755.79,57768.85,57699.08,57761.07,45.566449,2630739.03896644,2089
1617900240000,2021-04-08 16:44:00,BTC/USDT,57761.07,57804.44,57758.27,57792.34,27.785242,1605607.54924804,1752
1617900300000,2021-04-08 16:45:00,BTC/USDT,57792.34,57827.04,57787.44,57821.58,21.678191,1253276.15150884,1902
1617900360000,2021-04-08 16:46:00,BTC/USDT,57821.57,57821.58,57750.0,57763.79,26.749335,1545345.13651096,1718
1617900420000,2021-04-08 16:47:00,BTC/USDT,57763.8,57778.6,57723.79,57723.81,18.361335,1060419.49773776,2206
1617900480000,2021-04-08 16:48:00,BTC/USDT,57723.82,57727.11,57662.42,57666.24,33.196896,1915175.92501814,1919
1617900540000,2021-04-08 16:49:00,BTC/USDT,57666.25,57682.88,57643.76,57655.89,42.474667,2449185.73731266,2084
1617900600000,2021-04-08 16:50:00,BTC/USDT,57655.89,57671.97,57644.62,57646.46,23.927501,1379671.39581422,1877
1617900660000,2021-04-08 16:51:00,BTC/USDT,57646.45,57652.55,57631.57,57637.99,29.701906,1712080.61578986,1878
1617900720000,2021-04-08 16:52:00,BTC/USDT,57637.47,57679.31,57631.49,57635.01,19.975229,1151468.7067044,1591
1617900780000,2021-04-08 16:53:00,BTC/USDT,57635.01,57663.93,57622.09,57651.21,38.431921,2215121.39728426,2014
1617900840000,2021-04-08 16:54:00,BTC/USDT,57651.2,57712.89,57651.2,57674.56,30.538218,1761529.17167953,1595
1617900900000,2021-04-08 16:55:00,BTC/USDT,57674.57,57689.92,57653.55,57665.44,20.973228,1209530.93925295,1649
1617900960000,2021-04-08 16:56:00,BTC/USDT,57665.44,57705.35,57642.75,57696.0,30.189426,1740905.54344372,1737
1617901020000,2021-04-08 16:57:00,BTC/USDT,57690.85,57724.29,57687.96,57721.65,26.58129,1534095.4122179,1985
